b5f964d3f21f4d2f65995bb3bdcd45b8	375
5074fd35a79cfac9ae51f9eefd30e116	314
b205d2f2dfce621ab30f3804b5f8037e	427
394a65e6f2d7c0f836e59d70f5badd38	406
b603de8928be4ae07985248f0026e132	375
87a31944d08a4ef4167b7eca6dcca8a1	378
af262e6c62099dea7f5f31a02dd7a635	386
c4c4a65fb1265c1addbd4f70c56131f8	369
fbe4a21d59ad0cea1c2d7e15453c6eb5	376
1f41eb067d6ef3e15fc8544d8500882f	377
20368bd13277bce2b9145211f3ae48cf	380
b498c0d60e2c10c9f1ba742c6999a5c1	379
32fe69c76427266875ece0e9c529112c	379
11f698672e719ab96eebae24d8bf2b44	378
eefd90946dfa9aa9b0590d8207d6e82b	378
a25f58def961e61679ccb11c306ee67f	378
931c932400c0460e1f24f7252a3d80c7	267
b3d79e1a4d0e466aafeb3ce2437b141e	353
8af805c8575d8a1386a34603bb5a0462	353
5cb42cca639c31c76534c462d133d109	334
4594ecb5a2cb2a94707c24f8946ea50b	377
2c621a24f41677bd70084350ff6981de	377
0e82b6073b25a00eef5361fc9dac092b	372
e58acbc04524db0fa4a127c5323727ac	382
dfa7fffb3825265c46c68e9d6a0e27e5	432
1f3129b37676929029b6698515e10f08	378
be6e83f8791c0ac11b640a727ae611cb	376
aeebcb91aabcd9147fbf4833ca539237	400
fdfc35d1bf889e0d93fb68c9808ae8fb	377
62722ba415c4708bffb526c9ff5b3fda	387
3514e94418975787725be7334f106010	380
9d366fdda4760cbea98858067793aae4	378
6a65f4a1d53f7555bdbb51e5e92267f8	383
6727e753bd74e4c1ba0d6cf7bb23a591	266
ec3cc57a341783c9567fbc87c88223e0	314
ba8715656608c424931f59fdc8b200bf	335
d96abb5f9e4d7ac98cd4dd15876649b5	265
b441a3f3cf78cf90fe2292d82adb0c2b	407
77387fd75e62ba8eed68bd7391b34ca7	246
e710ca97d5191dbcc690f7a251e2cbc6	260
c2f73fb961ba168f61f52c83ee55983a	350
eb1474f4ea5c3797921b41e6f77fb257	308
1b3c58a473a80b2e4e3f207028765d70	335
b5dad25213e9c2fdd002c75e46328044	283
382a70c7d61ef6e8c712ce9ac93ec4c4	322
44582ca3c9c1be32bdc0ccffef246f45	403
b52c9668abb03afb2bcd74936350d92c	402
02bd53ceac1ee914d40e5abc6ea30c3c	364
553b7c6a171c5404cca823363d2386f6	269
94b5f7552ec3a53cb119417ceca95c91	284
27d6d2cb06c43d9954440220b73d8e6e	272
9faa37cccabcf32e0eb5b8cdb7e8a3d0	375
33f900b8f05ec202c43023445e3a597f	401
9bc27f76441ebb980efa20bb42cd2695	417
ac2f30a5c28933b3aef04e0cb8ef99c3	415
66dfc41e73d82649bdec7caecadfe67f	317
38a7fd9247dcb9e492aa05e48087bd83	352
2e2518b3b0f85b86b94b5e37fb5bf5e5	359
67a129a4bca9aa9eed517dfd71a5ae1c	262
0c6ff8d1a166ce25184e0404c525bda7	424
5d729b2ecfbfc4f32052196b7550d0a7	306
9e16d39ead52e74b5a21405fd93a9047	307
72ec141061a3966bbb7b419aa44a85a0	289
dc9ede229abecfdc69344af5edad95d1	356
288d2863a11b24d1fc2231e287bd6f66	340
c4cbfcc1c18dc3dc4246f926847e62fe	365
68f750a328ded61001af0e2ac9df3098	248
562d2cbaa90e7bed7ac38169878ce847	349
c03ce94acaa5188c5b4721ab16ed391a	275
b6c7eddaa3a05cf25038dae95856d07e	406
83941649273014072d8cfee63fee8d1b	355
cbe1a86b172cc52eecc07170c567385c	307
693e8be8276ea4b56685be2214a4e8ff	419
ccc0f9b597cec13e618bd6670b034748	285
551b26a330a6d7d28d0880c0d81398c6	429
b99c2cc636807d15b37acf78b7fb815a	420
b327a42183679f04f781d4963b73c0bb	389
0618be7a7e6a1e3d7c72d586cc9425bf	412
3662043ce3c8741788b58e8abb6763d4	381
b42ee0853df59178e186470a72ae5bbf	382
2c4bfe25cb2db617c4a555d7502a2f47	376
b2b44a74ade8acf831caa4a5fbf69dae	382
96441a664cc01dea4bbf91c2d434fc2e	378
22474745dbe12c6559b0a015aaea8038	405
f87b4a2dead0833186db51b52c6b1a3e	254
ef95491e744c10f058b61390ff792768	361
f51f7953dd8b5c089b5add7b9073758f	376
dcefc97ad6462fcd974d9065ce198822	282
62108bc1abd631fdfac34fc2605a58ba	370
30f20b71625b1f13176099e5d9b8bb1f	355
158bb5fdfbb8f4be25652e1c2ccdd208	282
b7414ac19fedc9ca10a590282929b371	418
d9635b7991cdd6af78864a4ab39f99ff	379
ed10f998aa4ee03f423d3ea7a4ac73f7	376
1b4a86f4e8ee81e798ad35d856355a71	378
d034cca7df6626b81f054ff9f742e95e	379
d20f0edaf75a48bbca975ff96dac5dde	380
9923684b30f4b0d1946ed052ad0e8b65	378
6e40a2be6672c9c96978ce0f5f94bcce	378
4c7739957bb9f22cb4561ad00116cfa3	378
2d4d0aefcc53edfffe1f6e1e6fbcc99c	378
fe72fd75d528124149a4346c9b804119	378
07f925d97a5096f3949c99c6f9c15620	378
7d88ea8dbf1e6409962a0d01dc30d8c0	353
dd93290081bf0b578fdf5ffbfb60dc06	378
a4087012e3afa7886fff53658baac938	392
31b663070a08b1944a224aa80efb8ecd	383
d97cf06e6c7901f8571f82f6fd0e94c3	324
f5c81519770d991327f78c7d3b2ea88c	378
77c9b6a88f6cb4e6a1378c7fd0f3760b	377
