0909883a6dff56526c412af9564b72cd	313
948e9904cd8961b6bc0d00bcea40b341	313
e73faa8b4f3273e7b8660a6b4353731a	352
bf3db028a67668a319d5851d43651cbd	312
6771fac62d10cd448170005bc5507d2b	355
e4db31f7aa358f66612735016303eb93	351
18b3715d96579ff2817b59424632f4cc	313
ae18b2cbf1cc7615c290023425e36b53	313
7fb9d3d56c7f8db62c34a6493fdac057	307
4aeb2e5a8c06860a1b1ba1427dad5bc7	313
d207194dc0cfdae27f9217f0e4389186	313
f637fef80b38334677bdac06451e2299	313
bfbf049dd4dfe6d60f4de898786e6902	313
defe76ebb820c064500d734326bf1159	313
dc4e7841dec934b67c1e97725d689347	349
db1c463a44af9691999dc4b1b5dbd831	307
79a7814315997d446a43359f2e39f0d3	352
4f8dfdb15e48252672ffc23605d452a5	349
b7fd89ddbfb5ffa7a94e9f89b8a7e37e	313
c7f65dbc4a45179e134b6b29cd58734b	313
a843385347390bd6b899b03028d01557	355
e3680291adfad3698af48f313dc191e1	312
72ea4a0e85ad8550b0752c8fa3e440df	313
b28901554c044d3b9f97a438b29e6108	349
5d883941280647f35ab2a9d94578b3e8	352
fa6e0bf57894716b091fa6eaff17f64a	313
baadce5a636f0689a7897d0e74e2ec0c	313
2447edeecf49e96a1ee66f6329ef73b9	349
a75e897ff35f07d160bea7c4236a84c8	349
de7612466dde14a2f3af099b2cb2a07b	349
36993f1bd87f217a48022091b6fa5b73	313
dba83474259e3a6513db4fa083dbe689	313
7307228ca2ed0ae8515ce9126dab419d	313
ecfce69c9d6138b0f850ff67072d8668	313
8e488c5e716983d879f969c18e1d8bb9	313
105b1377b01374664ad202548b6cd840	349
bf32575dab3a1cecab9c6f62b53f7585	349
edaa0219fd5d98cc78e69c56b22a7bcd	313
85ea06fc75b37881d650b6f16ed7664c	349
429df07a76b1fa89708dc8c64140ddcf	352
2dcc3d8d9720b5922cefd62e4443b30a	313
422b6bfc211205f659b3964632feb8b1	313
65a5efb7795d8a079fa3d855a251ceeb	313
43fb1f086298f91c46df555cf285037c	349
8615089baa8b40760d243aceefeaab29	313
6dd218aeca1874e0db4f3e19aa3f983a	349
f24241e78f3aedb46d46042f7ec6d66b	313
b5c9602530eb0370bc24c14be0151778	349
e8a35cc695f18bc03f0225092c69a1b5	313
ca084239529f0e797727b46212ef36fc	313
427f2df7a3f5f253e908701600f7c34a	308
d94cb00297464c135991183ad2549fe2	313
201160e3fe0f27671b3044ccefa8aae7	304
174024c20a9c7dc46d38509e0ed277d3	312
7747351961234ee394f4bf17655b7d42	316
e178dda17f26f305fbf1040f4a7fedf9	313
47883b75fa147613a11a9a6fffde38ae	313
b8a97f623897810817bdbe5d259d29ef	352
348ee87e23260cdc9e8c6cff793abdbf	313
8ea79464d5b45aabd08c62219c0c12ec	313
ff637d4bb877fac8dc834bdab72a56c9	349
74d148b3b9a9bd7082a74050c8eaf45b	349
a82aaa705e0afd8c323fc82c61117329	313
02ce64dee7351ff28b431f04b7bd4a07	352
8ca93aabe5ffd58af0761e9bcc37c075	312
053eb4265811648c0ffee4dfb7657ff6	349
9081e36d8179781d1a279830c8d36100	352
bc956e37c5c5a8cbee40646f7a2a574d	313
b1b66cf8ddb9e79eec0db7deb9d95ac7	352
3d1e646ca1354955e1e0adaad5e1c8a1	349
03844009b7740e3162e88a3f877a502b	313
cc793f601098a613adcdfe20368e3575	358
668b022227bb858973fb7b3f172f1a42	313
728d196a9f76cb15ace102f292c5612f	313
b95e1a5e3d75756432ccec0434b2d35a	313
870918985c7eb4e5ba66624c62c20197	349
97b4c934b8748d3a8620b00747562c8b	349
7bb7fd7414d77aed9d1b503e43f204fd	313
eb43d2c62e3ab81c553eacebfcc79eb7	313
126a4dde8e85e0002edef594372c22fc	313
83e44c89faeca29e98cafcfb29c05036	349
94ff5f0bdda98aa3275c0814c9f9be5f	313
3ded5f037f0b7db80aac140e4cddb34c	319
9866f597d428db9ee9bdbae2655c92cb	313
bb53476fbab3424e94cc8b5e48ae03aa	349
8a4afb68f91b70183fc31d0c1ac869d0	349
d06ef27df17959221eb3f12956bf7391	349
bf537d329ab0d364ecbbcaa4d1209b8e	313
a41b81e11df3a8784bc12144c69376dd	349
a78e4cb6f440e210365d36271c2e46de	352
20b105a4184d6f75b78890daaa0073eb	349
cc9b3e04b8cb73beb79b4770453b4856	352
cf0fd236745d74efdf51c479ae0b0481	349
78eca0ad8527aff0f11d0df013ea9d6f	349
96cf2ba1fb322c9a153b6a9b69e7faf1	349
937cbfb8d83f0cd5d14f40a85c3c14bd	313
1fcbab292b45f6aaad425571dd022180	313
d4e0646b0e903409c733bdaa08706795	313
c4e4a9556c19dac6050d00aea12ab478	313
9443fede5ade63a756b495c605d05390	319
3ac7d1ef4c3baaf40bb77d5fa3d375ca	349
bc8cac02f002298b803fd98be34c041f	352
7cbe5efdb168004545632dd873285056	349
4db3c23161df1cfadc95a66658d31fb6	349
fc4bc4844e158a5d2d891013cb577c13	313
c693966cddc7910ff43489e56492d24e	313
3bd34e86833268d5cdc0713df2f336b0	349
20dd643194ebab26ab816611da3f7cfe	304
77d89b1c2b8fc7845008d5f685c39251	304
11a3093474329b7a05919c243743c48d	313
ae63ffd8bddd68d19d23a5e012386aa3	349
3ffb23300f05f7e094e6b71bdb06b3f8	349
1625ed2b96dc35783a520877d9bc9056	313
636ad8cccf97ce486c16ff133021f82c	321
a914c7f4dd54351ff49d73dc07b1f82e	349
471fa7ba972be47e4942f50cd30838db	349
e7c1f4011b6efe0117bd635dba2e93e7	313
fa0b576db311b2503dad67f260629692	352
300081fcfb080040e78bd30056b92839	349
d325976cae21d5d1f45d14262d6cfaaa	313
0992502f1cdc15eb5abbe60f8f30c9ec	313
b9826d53b6348f8cc621b8fff1ebbf81	349
31d9bafaae0406f526eeb7b5afb7f5a4	352
a7651e7e862cff86ff8f69c2d23eb6d9	349
7a43615cdcbd01b1df48290fbcea116e	313
62a43ed56474b01366bc67d7f589d09d	313
054b92cc900f1bf899a467c185b14899	313
